"module"	"tf"	"color"	"odds_ratio"	"pval"	"fdr"	"Significance"	"Jaccard"	"size_intersection"
"NR4A22"	"green"	"NR4A2"	"green"	1.41992904727254	0.14778914516253	0.181258861144673	" "	0.00334208641680592	14
"PLAG12"	"green"	"PLAG1"	"green"	4.1939048770769	1.5148664915907e-11	8.78593121653379e-11	"***"	0.00595647193585338	52
"Nr2e32"	"green"	"Nr2e3"	"green"	0.749756346792304	0.804956623099629	0.821333753916668	" "	0.001875	6
"ARNT::HIF1A2"	"green"	"ARNT::HIF1A"	"green"	1.57279947041025	0.225247111537542	0.263893749834325	" "	0.00362581580855693	5
"Zfx2"	"green"	"Zfx"	"green"	4.58205768787906	8.73764411868521e-13	5.6619174918907e-12	"***"	0.00551537070524412	61
"Crx2"	"green"	"Crx"	"green"	1.44565924051159	0.144129022951244	0.177241349717639	" "	0.00340047083442323	13
"DUX42"	"green"	"DUX4"	"green"	0.973868644803136	0.580626254906555	0.610711577243976	" "	0.00240673886883273	10
"FOS2"	"green"	"FOS"	"green"	1.06387277136248	0.481873470221943	0.518165922573794	" "	0.00259440761026232	9
"FOSL22"	"green"	"FOSL2"	"green"	0.90699129347111	0.652736174258235	0.679136940023213	" "	0.00223570744171191	7
"FOXH12"	"green"	"FOXH1"	"green"	1.13840544144849	0.391384017940931	0.430241263413424	" "	0.0027617373838815	11
"Foxo12"	"green"	"Foxo1"	"green"	1.56760466351866	0.051392946734671	0.0717625423754133	""	0.00356718192627824	21
"Gfi1b2"	"green"	"Gfi1b"	"green"	1.94096601274648	0.0024653182873584	0.00483980905886674	"**"	0.00401959552819998	32
"JUN2"	"green"	"JUN"	"green"	0.948314903187976	0.611616358899516	0.639587599423921	" "	0.00235183443085607	10
"JUN(var.2)2"	"green"	"JUN(var.2)"	"green"	1.10320149361427	0.434622822062508	0.471948508382286	" "	0.00268384326355341	10
"JUND(var.2)2"	"green"	"JUND(var.2)"	"green"	1.21091432607977	0.313601870298159	0.354021949141721	" "	0.00291545189504373	12
"Klf13"	"green"	"Klf1"	"green"	3.77983288183123	3.89338480250088e-10	2.03109444941654e-09	"***"	0.00565866908103214	50
"Nr1h3::Rxra2"	"green"	"Nr1h3::Rxra"	"green"	4.6971421475211	1.07353730639713e-12	6.91886678680136e-12	"***"	0.00698054359126689	47
"MEF2C2"	"green"	"MEF2C"	"green"	2.43321373260081	1.79976131946322e-05	5.26002720595324e-05	"***"	0.00413701803739864	50
"MAF::NFE22"	"green"	"MAF::NFE2"	"green"	2.0522618084362	0.0064402914516034	0.0114289798938951	"*"	0.0045227326826946	19
"Nkx2-5(var.2)2"	"green"	"Nkx2-5(var.2)"	"green"	1.43565186752237	0.124267037575543	0.155542298710327	" "	0.00336063852131905	16
"NR2C22"	"green"	"NR2C2"	"green"	3.51297702904236	7.56779571189438e-09	3.49571244648496e-08	"***"	0.00581946136148329	43
"Nr5a22"	"green"	"Nr5a2"	"green"	1.72928749634297	0.0194526976611868	0.030406940712929	"*"	0.00383845126835781	23
"NRF12"	"green"	"NRF1"	"green"	3.70652819607732	1.11109796425616e-08	5.04261038074584e-08	"***"	0.0065597667638484	36
"POU2F22"	"green"	"POU2F2"	"green"	0.943526884936913	0.625664814391067	0.653248357642738	" "	0.0023696682464455	16
"SMAD2::SMAD3::SMAD42"	"green"	"SMAD2::SMAD3::SMAD4"	"green"	2.46949382327502	4.64422845175846e-05	0.00012885520874056	"***"	0.00475414289595219	35
"Sox32"	"green"	"Sox3"	"green"	2.28573004325126	0.000150793118211939	0.000377330536473313	"***"	0.00444115470022206	36
"Sox62"	"green"	"Sox6"	"green"	1.84253442129315	0.00961952922702844	0.0163466259757704	"*"	0.00402617010568697	24
"STAT1::STAT22"	"green"	"STAT1::STAT2"	"green"	1.72503668664005	0.00770917013211624	0.0133822941676759	"*"	0.00356138706654171	38
"Stat42"	"green"	"Stat4"	"green"	1.95502498356925	0.00410712589545089	0.0076335494687172	"**"	0.00418342719227675	26
"Stat5a::Stat5b2"	"green"	"Stat5a::Stat5b"	"green"	1.83012425424696	0.0114072499794163	0.0190004096782463	"*"	0.00402308903270946	23
"Stat62"	"green"	"Stat6"	"green"	1.35681873486614	0.160570017434158	0.195129681133589	" "	0.00319669048514479	17
"Tcf122"	"green"	"Tcf12"	"green"	2.2106600782377	0.000523062911303083	0.00117975791937143	"**"	0.00451263537906137	30
"TCF7L22"	"green"	"TCF7L2"	"green"	1.0994056209641	0.41661340018173	0.454625849750332	" "	0.0026840490797546	14
"ZBTB332"	"green"	"ZBTB33"	"green"	1.47706032469727	0.213496893148499	0.251661515057461	" "	0.00346534653465347	7
"ELK42"	"green"	"ELK4"	"green"	1.42525160923222	0.136815479320821	0.169366268530732	" "	0.00334672021419009	15
"ESR22"	"green"	"ESR2"	"green"	1.32454505354853	0.196626703492946	0.234160917684853	" "	0.00314267756128221	15
"IRF12"	"green"	"IRF1"	"green"	2.94055956832181	3.219641490148e-07	1.22553727516703e-06	"***"	0.00419375131054728	60
"Nfe2l22"	"green"	"Nfe2l2"	"green"	2.03772734171607	0.00688198749432056	0.0121073393398517	"*"	0.00449491365034303	19
"STAT12"	"green"	"STAT1"	"green"	2.23353228085972	0.000960781432081405	0.00205223464089543	"**"	0.00470101541933058	25
"STAT32"	"green"	"STAT3"	"green"	2.05363856021745	0.00160377808449419	0.00327449456320949	"**"	0.00427917957798436	29
"GATA1::TAL12"	"green"	"GATA1::TAL1"	"green"	0.879761889068525	0.681708932007552	0.705836035083461	" "	0.00217594031706559	7
"YY12"	"green"	"YY1"	"green"	2.90241134897576	2.96192169382576e-06	9.82041592708454e-06	"***"	0.00546009314276538	34
"Bach1::Mafk2"	"green"	"Bach1::Mafk"	"green"	2.63132482224542	0.000292149576837501	0.000689967817398578	"***"	0.00555408622057657	21
"FOXP22"	"green"	"FOXP2"	"green"	1.52334526601626	0.0635502043760747	0.0859237924142306	""	0.00348374253483743	21
"SREBF12"	"green"	"SREBF1"	"green"	2.81047177095695	2.54172307806842e-05	7.26832933872178e-05	"***"	0.00563321510536199	27
"SREBF22"	"green"	"SREBF2"	"green"	2.70559815643931	5.7725851803316e-05	0.0001578139640688	"***"	0.00549450549450549	26
"THAP13"	"green"	"THAP1"	"green"	3.03507050988161	7.46206735321399e-06	2.3279465741757e-05	"***"	0.00601738355248496	27
"KLF52"	"green"	"KLF5"	"green"	3.66173168277895	8.90660950275558e-10	4.48562409387724e-09	"***"	0.00481695568400771	60
"Arid3b2"	"green"	"Arid3b"	"green"	1.14497753879047	0.348221424956481	0.387648846136967	" "	0.00277551020408163	17
"Arid5a2"	"green"	"Arid5a"	"green"	0.964663151123779	0.592370168273818	0.621749061600096	" "	0.0023976023976024	12
"Arntl2"	"green"	"Arntl"	"green"	1.38569754798403	0.258482031511544	0.298494729887944	" "	0.00327102803738318	7
"Atf12"	"green"	"Atf1"	"green"	1.143448879431	0.525973931014748	0.560037898357897	" "	0.00253807106598985	2
"NFAT52"	"green"	"NFAT5"	"green"	1.45178093191072	0.0849235108670367	0.111365307153257	" "	0.00333889816360601	22
"Bhlha152"	"green"	"Bhlha15"	"green"	1.61349501673219	0.125707952573108	0.157049416151624	" "	0.00376411543287327	9
"Creb3l22"	"green"	"Creb3l2"	"green"	2.31500265372112	0.0170151583152064	0.027028603892774	"*"	0.00521104742053153	10
"DMRT32"	"green"	"DMRT3"	"green"	0.363151551804312	0.986990181361861	0.990308910956218	" "	0.000939555277168807	3
"Dux2"	"green"	"Dux"	"green"	1.77905053226302	0.0466144787016833	0.0658192518495946	""	0.0040841972981464	13
"FOXG12"	"green"	"FOXG1"	"green"	1.32345683207967	0.205730114057423	0.243562253658937	" "	0.00314465408805031	14
"Foxj22"	"green"	"Foxj2"	"green"	1.32345683207967	0.205730114057423	0.243562253658937	" "	0.00314465408805031	14
"Gmeb12"	"green"	"Gmeb1"	"green"	0.789809454106251	0.719771447541735	0.740619999815358	" "	0.00168634064080944	1
"LBX12"	"green"	"LBX1"	"green"	1.42273575505668	0.165665783764922	0.200749928428235	" "	0.00335758254057079	12
"LIN542"	"green"	"LIN54"	"green"	0.903733407785938	0.684290352203131	0.708263063119717	" "	0.00228898426323319	16
"mix-a2"	"green"	"mix-a"	"green"	0.910033549291651	0.655575518682975	0.681734569698553	" "	0.00226187484292536	9
"Mlxip2"	"green"	"Mlxip"	"green"	2.80650026319517	0.00351486096783202	0.00663819311899415	"**"	0.00619020821609454	11
"NFATC12"	"green"	"NFATC1"	"green"	1.17685744268813	0.312408103159805	0.352915305632731	" "	0.00283901135604542	17
"NFATC32"	"green"	"NFATC3"	"green"	1.2307540572611	0.258151751113948	0.298171018124258	" "	0.00294627383015598	17
"Npas22"	"green"	"Npas2"	"green"	2.30348608095952	0.0104263243683004	0.0175526950155196	"*"	0.00516351118760757	12
"POU6F12"	"green"	"POU6F1"	"green"	1.05930773231947	0.506436053760064	0.541650603734778	" "	0.00255536626916525	6
"Rhox112"	"green"	"Rhox11"	"green"	0.467170335504347	0.951460157688754	0.956911732572714	" "	0.00117693213024716	3
"SHOX2"	"green"	"SHOX"	"green"	1.26350398323139	0.317154042531391	0.357415791827106	" "	0.003017729158808	8
"Six32"	"green"	"Six3"	"green"	1.74022779732401	0.0532048412566446	0.0738262014925959	""	0.00400492914356131	13
"Twist22"	"green"	"Twist2"	"green"	0.29594498573862	0.989839526243759	0.992833998760127	" "	0.000757002271006813	2
"ALX32"	"green"	"ALX3"	"green"	1.23421325371478	0.313625007559028	0.354021949141721	" "	0.00296296296296296	10
"Ar2"	"green"	"Ar"	"green"	1.7147431325401	0.11203296062317	0.142106845695872	" "	0.00397416790859414	8
"BARHL22"	"green"	"BARHL2"	"green"	1.93413516464454	0.083132639638538	0.109232847503918	" "	0.00442198357548958	7
"BHLHE412"	"green"	"BHLHE41"	"green"	1.08961753687209	0.505800667381888	0.541068001960048	" "	0.00257400257400257	4
"CENPB2"	"green"	"CENPB"	"green"	1.04962457895799	0.548866657060827	0.581789955953682	" "	0.00244299674267101	3
"CREB32"	"green"	"CREB3"	"green"	2.05449405378842	0.0654484095405682	0.0882703069238669	""	0.00466977985323549	7
"DBP2"	"green"	"DBP"	"green"	1.18379725506568	0.444142937285455	0.480838161139111	" "	0.00277392510402219	4
"ELF42"	"green"	"ELF4"	"green"	1.52679913600824	0.109849711325525	0.139574851435114	" "	0.00356750823271131	13
"ELF52"	"green"	"ELF5"	"green"	1.33877780245705	0.195353543125175	0.232801506663547	" "	0.00317604355716878	14
"EN12"	"green"	"EN1"	"green"	1.06164688925816	0.525539750535625	0.559752028577999	" "	0.00251414204902577	4
"EN22"	"green"	"EN2"	"green"	1.35071450990951	0.322878396856341	0.362888563547767	" "	0.00316055625790139	5
"Esrrg2"	"green"	"Esrrg"	"green"	1.96981583442635	0.00939051307925894	0.016012166302005	"*"	0.00436480588100161	19
"ESX12"	"green"	"ESX1"	"green"	1.0164347457597	0.544784735923947	0.578004498487843	" "	0.00246204349610176	6
"ETV62"	"green"	"ETV6"	"green"	2.4371941059504	0.000582341122488924	0.00129970524271275	"**"	0.00516189582355702	22
"FLI12"	"green"	"FLI1"	"green"	1.41240229473059	0.209475211921618	0.247650898428768	" "	0.00333951762523191	9
"FOXI12"	"green"	"FOXI1"	"green"	1.18764599840572	0.335104866381862	0.374584349609843	" "	0.00286669851887243	12
"FOXL12"	"green"	"FOXL1"	"green"	1.18764599840572	0.335104866381862	0.374584349609843	" "	0.00286669851887243	12
"FOXO32"	"green"	"FOXO3"	"green"	0.956500223549629	0.600771289726662	0.629238865757936	" "	0.00235432607416127	8
"GCM12"	"green"	"GCM1"	"green"	2.53597928080325	0.00976376922924886	0.0165634379647974	"*"	0.00565930956423316	10
"GRHL12"	"green"	"GRHL1"	"green"	1.66703783139321	0.125078577386567	0.156455246999956	" "	0.00387409200968523	8
"GSC3"	"green"	"GSC"	"green"	1.64760316321923	0.130832679825779	0.162634749677203	" "	0.00383325347388596	8
"HEY22"	"green"	"HEY2"	"green"	3.46681265536502	6.68297525274829e-05	0.00018006318875125	"***"	0.0073327222731439	16
"HINFP2"	"green"	"HINFP"	"green"	2.15047613419483	0.0133810329592048	0.0218729128185522	"*"	0.00483810941570525	13
"HNF1A2"	"green"	"HNF1A"	"green"	1.53786290509979	0.0592897071537689	0.0811846733888826	""	0.00351111854204982	21
"HNF1B2"	"green"	"HNF1B"	"green"	0.914243935420627	0.6506110338584	0.677161955016904	" "	0.00227100681302044	9
"HOXC112"	"green"	"HOXC11"	"green"	1.33114401347814	0.333342812929977	0.373173871237311	" "	0.00311915159076731	5
"HSF12"	"green"	"HSF1"	"green"	1.27753139311248	0.268587458624397	0.308552445249356	" "	0.00305555555555556	11
"IRF82"	"green"	"IRF8"	"green"	1.70241078084466	0.0539365929256899	0.0747199597447812	""	0.00391717963066592	14
"IRF92"	"green"	"IRF9"	"green"	2.06368379496245	0.00286194121851228	0.00552752918837583	"**"	0.00442477876106195	24
"ISX2"	"green"	"ISX"	"green"	1.24039312093498	0.34904697047726	0.388350544334132	" "	0.00295983086680761	7
"JDP22"	"green"	"JDP2"	"green"	0.554546052213687	0.924573884501109	0.931283872186096	" "	0.00139958012596221	4
"JDP2(var.2)2"	"green"	"JDP2(var.2)"	"green"	1.41270488078536	0.244298985898379	0.283542658078866	" "	0.00332857822158821	7
"KLF132"	"green"	"KLF13"	"green"	3.71502573427904	5.17368557997115e-07	1.91304557256926e-06	"***"	0.00730140186915888	25
"LHX62"	"green"	"LHX6"	"green"	0.602278766165165	0.871411815762986	0.882951734545586	" "	0.00148001973359645	3
"MEF2B2"	"green"	"MEF2B"	"green"	1.9318175326058	0.00193456443947302	0.00389305091808046	"**"	0.00390964378801043	36
"MEOX12"	"green"	"MEOX1"	"green"	0.877980554724474	0.673589456869559	0.698762711384934	" "	0.00214132762312634	5
"MIXL12"	"green"	"MIXL1"	"green"	1.22135535195631	0.335656309248525	0.375130496927939	" "	0.00293255131964809	9
"MLX2"	"green"	"MLX"	"green"	1.7139051539266	0.152356863703358	0.186058064780364	" "	0.00394736842105263	6
"MLXIPL2"	"green"	"MLXIPL"	"green"	1.2399730433699	0.410792093234528	0.449071101814483	" "	0.00289226319595083	4
"MSC2"	"green"	"MSC"	"green"	1.54993362484182	0.093357924338463	0.120994244018364	" "	0.00360731770162329	14
"MSX12"	"green"	"MSX1"	"green"	1.79479948985215	0.0793751008571913	0.104756877911481	" "	0.00414364640883978	9
"MYF62"	"green"	"MYF6"	"green"	1.86566853933907	0.0347175182850455	0.0505474869785683	""	0.0042608980662078	13
"NEUROD22"	"green"	"NEUROD2"	"green"	1.32375631235375	0.365631952547415	0.40461551878416	" "	0.00306748466257669	4
"NEUROG22"	"green"	"NEUROG2"	"green"	2.52807787273088	0.00995592987149234	0.0168558835384585	"*"	0.00564334085778781	10
"NFIA2"	"green"	"NFIA"	"green"	1.82196845357362	0.0350167399091194	0.0509582793898134	""	0.0041592394533571	14
"NFIX2"	"green"	"NFIX"	"green"	1.97463819990448	0.0202305569806149	0.0314826503416713	"*"	0.00446713465220166	14
"NHLH12"	"green"	"NHLH1"	"green"	2.37631044290276	0.00052709972349933	0.00118841373246846	"**"	0.00498649490961978	24
"NKX2-32"	"green"	"NKX2-3"	"green"	1.22448941804595	0.333144167662143	0.373021462027705	" "	0.00293925538863488	9
"NKX2-82"	"green"	"NKX2-8"	"green"	1.97815585844249	0.0168863602660775	0.0268525974068613	"*"	0.00445765230312036	15
"NKX6-12"	"green"	"NKX6-1"	"green"	0.808850544426041	0.747614397589142	0.767681129527186	" "	0.00200601805416249	6
"NKX6-22"	"green"	"NKX6-2"	"green"	1.39036133881445	0.207189467789457	0.245192691605687	" "	0.00329380764163373	10
"Nr2e12"	"green"	"Nr2e1"	"green"	1.43370086588375	0.118451738703404	0.149202190076386	" "	0.00334909377462569	17
"Nr2f62"	"green"	"Nr2f6"	"green"	2.19588289467257	0.00194940278061416	0.00391454771019695	"**"	0.00471799270855672	22
"OLIG22"	"green"	"OLIG2"	"green"	1.25226762778863	0.378989658835124	0.417847826330689	" "	0.00295159386068477	5
"PAX42"	"green"	"PAX4"	"green"	0.491266764125575	0.911777161696259	0.91947428188823	" "	0.00119617224880383	2
"PAX72"	"green"	"PAX7"	"green"	0.952259300623587	0.606173754823676	0.634229482606539	" "	0.00230414746543779	5
"POU4F22"	"green"	"POU4F2"	"green"	1.55415648231333	0.0514599621477742	0.0718057175819305	""	0.00352960051339644	22
"Rxra2"	"green"	"Rxra"	"green"	2.02832291455695	0.00718406348631099	0.0125657945153294	"*"	0.00447690857681433	19
"SP42"	"green"	"SP4"	"green"	4.33471326548287	4.67240890372267e-12	2.83095800379867e-11	"***"	0.00593080724876442	54
"SPDEF2"	"green"	"SPDEF"	"green"	1.61243236788602	0.160824063775192	0.195358846450304	" "	0.0037513397642015	7
"SPIC2"	"green"	"SPIC"	"green"	1.730762405205	0.0150521469115931	0.0242263249105684	"*"	0.00378953505319924	26
"SRF2"	"green"	"SRF"	"green"	0.653416177111771	0.834815064595686	0.84991066282959	" "	0.00159320233669676	3
"TBXT2"	"green"	"TBXT"	"green"	2.21503541203013	0.0366702015039402	0.0531312849175807	""	0.0050093926111459	8
"TBX23"	"green"	"TBX2"	"green"	0.990571923011341	0.560640482019065	0.592299946307272	" "	0.00244259892525647	10
"TBX202"	"green"	"TBX20"	"green"	2.2126758887794	0.00257574039095615	0.00502682101151939	"**"	0.0048030739673391	20
"TBX212"	"green"	"TBX21"	"green"	1.5970820101214	0.072020206651119	0.0961128339208135	""	0.00369367150948042	15
"TFAP42"	"green"	"TFAP4"	"green"	1.37863904807429	0.213872628492403	0.252002338962026	" "	0.003269042170644	10
"TFCP22"	"green"	"TFCP2"	"green"	2.66859059878637	0.0144376251155561	0.0233442824951608	"*"	0.00592592592592593	8
"TFEB2"	"green"	"TFEB"	"green"	2.75883003751626	0.00197393202648946	0.00395800155736424	"**"	0.00605496040987424	13
"ZBTB7B2"	"green"	"ZBTB7B"	"green"	3.02863689518475	0.000196923258864081	0.000479860239323232	"***"	0.0064540622627183	17
"ZBTB7C2"	"green"	"ZBTB7C"	"green"	2.29706340452607	0.00409734228419639	0.00761773792899815	"**"	0.00506810262907824	16
"ZIC12"	"green"	"ZIC1"	"green"	3.66239151731838	5.02354252572044e-08	2.11876337763248e-07	"***"	0.00676103950982464	32
"ZIC32"	"green"	"ZIC3"	"green"	3.79749748039884	1.6782814354927e-08	7.47461463210478e-08	"***"	0.0069052102950408	33
"ZBTB182"	"green"	"ZBTB18"	"green"	2.19415500680075	0.0010254302573951	0.00217940447868018	"**"	0.00460258452823509	26
"LBX22"	"green"	"LBX2"	"green"	1.46254404575436	0.201025290054172	0.23884509875439	" "	0.00344234079173838	8
"Lhx42"	"green"	"Lhx4"	"green"	1.0906366715697	0.479546539653463	0.515942626401995	" "	0.00262352426759948	6
"Lhx82"	"green"	"Lhx8"	"green"	0.382832447044356	0.964629649445221	0.969339913771523	" "	0.000954653937947494	2
"MEOX22"	"green"	"MEOX2"	"green"	1.05731031205291	0.48877150922013	0.524638195508226	" "	0.0025802752293578	9
"MNX12"	"green"	"MNX1"	"green"	1.14602330749024	0.369515193054469	0.408382717064643	" "	0.00278015397775877	13
"MSX22"	"green"	"MSX2"	"green"	1.79479948985215	0.0793751008571913	0.104756877911481	" "	0.00414364640883978	9
"Msx32"	"green"	"Msx3"	"green"	1.6112508344119	0.126428327816027	0.157850263683274	" "	0.0037593984962406	9
"NOTO2"	"green"	"NOTO"	"green"	0.618457473345816	0.860078585285325	0.872208835511099	" "	0.00151591712986357	3
"Nkx3-12"	"green"	"Nkx3-1"	"green"	1.45429479656	0.161353661707379	0.19592241161132	" "	0.00342679127725857	11
"OTX12"	"green"	"OTX1"	"green"	3.13953433116385	0.0436224962128376	0.0621037827762917	""	0.0065252854812398	4
"PDX12"	"green"	"PDX1"	"green"	1.00761458854505	0.558175642986398	0.59021832695656	" "	0.00242483026188167	5
"PHOX2A2"	"green"	"PHOX2A"	"green"	0.875634677711981	0.700855796452475	0.722651588325565	" "	0.0021953896816685	10
"PITX32"	"green"	"PITX3"	"green"	1.94946148152891	0.0221392385139069	0.0340270346255463	"*"	0.00441640378548896	14
"PROP12"	"green"	"PROP1"	"green"	1.04261858362882	0.487622452295759	0.523970254825548	" "	0.00256692335900257	14
"PRRX12"	"green"	"PRRX1"	"green"	1.53973169620019	0.125321407918752	0.156664885307732	" "	0.00360537528679122	11
"RAX22"	"green"	"RAX2"	"green"	1.26350398323139	0.317154042531391	0.357415791827106	" "	0.003017729158808	8
"RAX3"	"green"	"RAX"	"green"	1.20897279170233	0.358105860422272	0.397194854441564	" "	0.00290065264684554	8
"RHOXF12"	"green"	"RHOXF1"	"green"	2.076274727249	0.00971157375864476	0.0164842639907827	"*"	0.00463365189690125	16
"Shox22"	"green"	"Shox2"	"green"	1.24039312093498	0.34904697047726	0.388350544334132	" "	0.00295983086680761	7
"UNCX2"	"green"	"UNCX"	"green"	1.53973169620019	0.125321407918752	0.156664885307732	" "	0.00360537528679122	11
"VAX12"	"green"	"VAX1"	"green"	1.36267328774107	0.237319238001445	0.276352042330748	" "	0.00323392022996766	9
"VAX22"	"green"	"VAX2"	"green"	1.36267328774107	0.237319238001445	0.276352042330748	" "	0.00323392022996766	9
"VENTX2"	"green"	"VENTX"	"green"	1.22036389624501	0.422146931549712	0.459991398117342	" "	0.00285103349964362	4
"VSX12"	"green"	"VSX1"	"green"	0.997970636732729	0.566368508200679	0.597716579476861	" "	0.00240384615384615	5
"VSX22"	"green"	"VSX2"	"green"	0.997970636732729	0.566368508200679	0.597716579476861	" "	0.00240384615384615	5
"ESR12"	"green"	"ESR1"	"green"	2.76057130300606	1.68984442106232e-05	4.96553003687834e-05	"***"	0.00541809644211667	30
"ESRRB2"	"green"	"ESRRB"	"green"	2.03496472021644	0.00818197624179951	0.0141290608249593	"*"	0.00451127819548872	18
"NR2F12"	"green"	"NR2F1"	"green"	4.33077984823105	5.15647904038958e-12	3.1022043259118e-11	"***"	0.00601520826239927	53
"NR3C12"	"green"	"NR3C1"	"green"	1.66361419797797	0.144565464868853	0.177560546272343	" "	0.00385887541345094	7
"NR3C22"	"green"	"NR3C2"	"green"	1.47391253091542	0.237362695875907	0.276352042330748	" "	0.0034443168771527	6
"Nr2f6(var.2)2"	"green"	"Nr2f6(var.2)"	"green"	4.60421202902005	6.13216500373968e-13	4.02604628628365e-12	"***"	0.00601439157985179	56
"RARA2"	"green"	"RARA"	"green"	3.0313045416847	4.7191186204695e-07	1.75147387605485e-06	"***"	0.00539941852415894	39
"RARA(var.2)2"	"green"	"RARA(var.2)"	"green"	1.91948597571295	0.0156611461640254	0.0251049477053193	"*"	0.00430597771023303	17
"BCL6B2"	"green"	"BCL6B"	"green"	2.24218570726487	0.00272695411039533	0.00529940154048822	"**"	0.00488557469786577	19
"EGR22"	"green"	"EGR2"	"green"	3.80108032151526	1.02742130660653e-07	4.20840793262031e-07	"***"	0.00725388601036269	28
"EGR32"	"green"	"EGR3"	"green"	3.63015609917862	8.03177780147874e-09	3.69573245329415e-08	"***"	0.00624499599679744	39
"EGR42"	"green"	"EGR4"	"green"	4.62521421071814	1.27177261299927e-11	7.4192951655715e-11	"***"	0.00755001887504719	40
"GLIS12"	"green"	"GLIS1"	"green"	1.87200525326375	0.0654055978968472	0.0882325063852586	""	0.00430416068866571	9
"GLIS22"	"green"	"GLIS2"	"green"	4.28975693446269	6.37751139153937e-09	2.96656180706991e-08	"***"	0.00798898071625344	29
"GLIS32"	"green"	"GLIS3"	"green"	2.79264214677217	0.000343615168403545	0.000801365894893458	"***"	0.00596619158104077	18
"HIC22"	"green"	"HIC2"	"green"	2.69001303290087	2.11575525885789e-05	6.12655380148661e-05	"***"	0.00526047853385372	31
"Hic12"	"green"	"Hic1"	"green"	1.79362109478071	0.0443589539832081	0.0629270828076505	""	0.00411392405063291	13
"KLF142"	"green"	"KLF14"	"green"	6.1484374736784	1.99549253095613e-17	1.88733746826406e-16	"***"	0.00723101857623738	58
"KLF162"	"green"	"KLF16"	"green"	4.42074395264895	2.43348501303678e-12	1.51281651643786e-11	"***"	0.00556341348420556	59
"Klf122"	"green"	"Klf12"	"green"	4.85754021013219	2.02524567171541e-13	1.3908706753507e-12	"***"	0.00687001923605386	50
"SP82"	"green"	"SP8"	"green"	5.78320669133089	2.76968243627833e-16	2.3921077828812e-15	"***"	0.00626180300168969	63
"ZBED12"	"green"	"ZBED1"	"green"	2.60324672881802	0.184215709077527	0.221073668163016	" "	0.00498753117206983	2
"ZIC42"	"green"	"ZIC4"	"green"	4.06959302231536	2.57768960819138e-09	1.24362583522119e-08	"***"	0.0072510130091704	34
"ZNF1432"	"green"	"ZNF143"	"green"	1.29967831873284	0.231756088894222	0.270563446502487	" "	0.00309892729439809	13
"ZNF4102"	"green"	"ZNF410"	"green"	0.848778318008521	0.707795381351493	0.72930297581245	" "	0.00209424083769634	6
"CUX12"	"green"	"CUX1"	"green"	0.280796889629673	0.970691263342176	0.975266912394967	" "	0.000681663258350375	1
"CUX22"	"green"	"CUX2"	"green"	0.75014151305168	0.761837502610232	0.781344941670023	" "	0.00180505415162455	3
"ONECUT22"	"green"	"ONECUT2"	"green"	1.47693153336266	0.121007110428491	0.151907958569044	" "	0.00345849802371542	14
"ONECUT32"	"green"	"ONECUT3"	"green"	1.66329843074485	0.0275110865619034	0.0411082034555431	"*"	0.00371747211895911	23
"E2F72"	"green"	"E2F7"	"green"	1.2666971538328	0.314886331709121	0.355212264649797	" "	0.00302457466918715	8
"ELK32"	"green"	"ELK3"	"green"	0.959796388248157	0.598018182008306	0.626905411948984	" "	0.00233826968043648	6
"ERF2"	"green"	"ERF"	"green"	1.16136879151187	0.397348169016773	0.435914314833107	" "	0.00279818118223155	8
"ERG2"	"green"	"ERG"	"green"	1.9283162253185	0.039502828551004	0.0568490187587152	""	0.00441058540497193	11
"ETS12"	"green"	"ETS1"	"green"	1.33795113116485	0.252401849068459	0.292038432578629	" "	0.0031813361611877	9
"ETV22"	"green"	"ETV2"	"green"	1.17514179766114	0.385657632880296	0.424728686663519	" "	0.00282785436550018	8
"ETV32"	"green"	"ETV3"	"green"	1.48782406842677	0.17308275675388	0.208804910512868	" "	0.00349922239502333	9
"FEV2"	"green"	"FEV"	"green"	1.37246578307836	0.247517708118039	0.286720823378971	" "	0.0032507110930516	8
"GCM22"	"green"	"GCM2"	"green"	1.24497063540302	0.407946793309879	0.446392824069189	" "	0.00290275761973875	4
"LEF12"	"green"	"LEF1"	"green"	1.48838607536343	0.0840155026992599	0.110247255960682	" "	0.00343829171190735	19
"HSF22"	"green"	"HSF2"	"green"	0.952338824979001	0.605943347817393	0.634099579129265	" "	0.00235355648535565	9
"HSF42"	"green"	"HSF4"	"green"	2.01047990479066	0.0149442049417602	0.024072068850857	"*"	0.00452215857702743	15
"IRF72"	"green"	"IRF7"	"green"	1.83905498568925	0.00671130534160974	0.0118360136757467	"*"	0.00393922341024198	28
"MEF2D2"	"green"	"MEF2D"	"green"	2.0171754064529	0.000797740072320508	0.00172621927179434	"**"	0.00393274997542031	40
"MEIS12"	"green"	"MEIS1"	"green"	1.24872107576559	0.291038901492024	0.331853298453267	" "	0.00299482711679826	11
"MEIS22"	"green"	"MEIS2"	"green"	1.60870886970027	0.102055179127128	0.1310099610735	" "	0.00374914792092706	11
"MEIS32"	"green"	"MEIS3"	"green"	1.66874351805436	0.0759412591942924	0.100838889619929	" "	0.00386722526587174	12
"MYBL12"	"green"	"MYBL1"	"green"	1.85090824066768	0.228392064043855	0.267263497688966	" "	0.00402684563758389	3
"MYBL22"	"green"	"MYBL2"	"green"	3.8129172730691	0.0065687204915512	0.0116157966467486	"*"	0.00802139037433155	6
